source,destination
35,152
13,97
42,167
15,103
19,119
52,186
8,64
59,201
39,161
0,5
9,72
12,89
3,31
6,48
25,132
49,181
4,39
11,87
1,15
33,148
29,141
50,182
56,195
19,121
8,66
0,7
3,24
9,74
12,91
36,155
6,50
40,162
4,32
1,8
7,58
57,196
20,122
26,135
47,176
43,169
16,106
64,210
0,0
8,68
27,136
34,151
51,185
3,26
12,93
6,52
37,156
4,34
14,99
1,10
18,115
7,60
24,131
41,165
13,94
17,110
44,170
62,206
31,145
0,2
3,28
48,179
6,54
4,36
14,101
1,12
18,117
7,62
10,79
32,146
21,125
2,20
5,46
42,166
17,112
22,126
55,193
19,118
39,160
9,71
12,88
15,105
3,30
28,139
46,175
49,180
4,38
1,14
10,81
2,22
35,153
53,189
56,194
19,120
63,209
9,73
12,90
6,49
60,203
7,57
26,134
11,82
33,149
5,41
54,190
23,129
51,184
3,25
40,163
12,92
58,199
16,108
6,51
4,33
61,204
1,9
18,114
7,59
10,76
24,130
30,143
2,17
11,84
5,43
47,177
13,96
31,144
45,172
38,159
15,102
59,200
0,4
4,35
1,11
18,116
7,61
10,78
2,19
11,86
45,173
5,45
17,111
29,140
15,104
46,174
52,187
8,65
0,6
1,13
36,154
10,80
25,133
2,21
53,188
5,47
17,113
22,127
63,208
43,168
50,183
8,67
60,202
34,150
7,56
9,75
14,98
2,23
5,40
57,197
20,123
23,128
41,164
58,198
16,107
64,211
0,1
8,69
27,137
3,27
30,142
48,178
6,53
2,16
37,157
11,83
14,100
5,42
21,124
54,191
13,95
38,158
55,192
44,171
62,207
16,109
0,3
9,70
28,138
61,205
3,29
10,77
6,55
2,18
4,37
11,85
5,44
7,63
32,147
