index,is_in_good_operators
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,False
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,False
38,True
39,False
40,False
41,False
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,True
53,True
54,False
55,False
56,False
57,False
58,False
59,False
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,False
73,False
74,True
75,True
76,True
77,True
78,True
79,True
80,True
81,True
82,True
83,True
84,False
85,False
86,False
87,False
88,True
89,True
90,True
91,True
92,True
93,True
94,True
95,True
96,True
97,True
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,True
212,True
213,False
214,False
215,True
216,True
217,False
218,False
219,True
220,True
221,False
222,False
223,True
224,True
225,False
226,False
227,True
228,True
229,False
230,False
231,True
232,True
233,False
234,False
235,True
236,True
237,False
238,False
239,True
240,True
241,False
242,False
243,True
244,True
245,False
246,False
247,True
248,True
249,False
250,False
251,True
252,True
253,False
254,False
255,True
256,True
257,False
258,False
259,True
260,True
261,False
262,False
263,True
264,True
265,False
266,False
267,True
268,True
269,False
270,False
271,True
272,True
273,False
274,False
275,True
276,True
277,False
278,False
279,False
280,True
281,False
282,False
283,True
284,True
285,False
286,False
287,True
288,True
289,False
290,False
291,True
292,True
293,False
294,False
295,True
296,True
297,False
298,False
299,True
300,True
301,False
302,False
303,True
304,True
305,False
306,False
307,True
308,True
309,False
310,False
311,True
312,False
313,False
314,False
315,False
316,False
317,False
318,True
319,True
320,True
321,True
322,True
323,True
324,True
325,True
326,True
327,True
328,True
329,True
330,True
331,False
332,True
333,True
334,True
335,True
336,True
337,True
338,True
339,True
340,True
341,True
342,False
343,False
344,False
345,False
346,True
347,True
348,True
349,True
350,True
351,True
352,True
353,True
354,True
355,True
356,False
357,False
358,False
359,False
360,False
361,False
362,False
363,True
364,True
365,True
366,True
367,True
368,True
369,True
370,True
371,True
372,True
373,True
374,True
375,False
376,False
377,False
378,False
379,False
380,False
381,True
382,True
383,True
384,True
385,True
386,True
387,True
388,True
389,True
390,True
391,False
392,True
393,False
394,False
395,False
396,False
397,False
398,False
399,True
400,True
401,True
402,True
403,True
404,True
405,True
406,True
407,True
408,False
409,False
410,False
411,False
412,False
413,False
