source,destination
38,142
44,155
51,169
15,94
28,122
61,189
24,115
0,5
10,70
45,156
3,31
32,131
4,39
1,15
35,136
68,203
31,129
52,170
59,185
16,95
39,145
9,65
25,116
0,7
14,88
3,33
6,50
22,110
66,199
4,41
7,58
29,125
13,83
50,166
2,25
19,105
16,97
67,200
8,59
36,139
0,0
9,67
3,26
57,180
11,73
14,90
6,52
20,106
26,119
1,10
4,43
13,85
43,153
64,194
27,120
71,209
34,135
8,61
0,2
37,140
3,28
11,75
4,36
1,12
23,113
41,149
2,20
44,154
62,190
5,46
8,63
12,79
30,127
48,163
3,30
69,204
32,130
21,109
4,38
7,55
10,72
1,14
42,150
2,22
55,177
5,48
59,184
39,144
28,123
46,159
54,175
9,64
12,81
49,164
14,87
6,49
18,103
66,198
4,40
7,57
1,16
35,137
53,173
2,24
56,178
19,104
63,193
15,91
9,66
60,187
14,89
6,51
26,118
70,207
1,9
33,133
2,17
54,174
17,100
50,167
71,208
34,134
51,168
40,147
15,93
58,183
61,188
24,114
57,181
0,4
4,35
10,69
1,11
41,148
11,77
47,161
65,197
2,19
5,45
68,202
31,128
64,195
38,143
12,78
48,162
0,6
10,71
7,54
45,157
1,13
3,32
2,21
55,176
29,124
62,191
5,47
46,158
52,171
12,80
16,96
18,102
36,138
69,205
25,117
0,8
7,56
3,34
53,172
42,151
22,111
2,23
4,42
63,192
13,84
43,152
12,82
60,186
16,98
49,165
8,60
67,201
0,1
9,68
70,206
33,132
3,27
11,74
20,107
6,53
17,99
23,112
56,179
13,86
40,146
15,92
58,182
27,121
8,62
30,126
0,3
37,141
3,29
11,76
47,160
65,196
2,18
4,37
21,108
17,101
5,44
