source,destination
24,88
25,96
8,55
25,105
27,132
0,5
27,141
3,31
6,48
28,149
26,124
28,158
15,69
1,15
25,89
25,98
25,107
22,83
27,134
11,62
0,7
3,24
6,50
4,32
13,65
26,117
1,8
5,39
26,126
28,151
18,76
25,91
25,100
20,79
9,58
0,0
27,136
3,26
6,52
4,34
26,119
28,153
1,10
26,128
16,72
25,93
25,102
27,129
17,73
0,2
23,86
3,28
26,112
4,36
7,53
26,121
1,12
2,20
24,87
28,167
25,95
25,104
14,67
21,82
3,30
6,47
26,114
27,143
4,38
26,123
1,14
2,22
28,160
12,63
25,97
8,56
25,106
11,61
6,49
26,116
19,77
26,125
27,145
15,70
18,75
5,41
28,162
25,90
25,99
9,57
22,84
3,25
26,109
6,51
27,138
4,33
13,66
26,118
1,9
27,147
26,127
16,71
2,17
28,155
5,43
28,164
25,92
20,80
23,85
27,131
10,60
26,111
0,4
4,35
26,120
27,140
1,11
2,19
28,157
5,45
28,166
21,81
6,46
27,133
26,113
0,6
7,54
26,122
27,142
1,13
28,150
2,21
28,159
28,168
14,68
25,108
27,135
26,115
27,144
28,152
2,23
5,40
28,161
12,64
25,101
0,1
27,137
28,156
3,27
19,78
27,146
2,16
28,154
5,42
28,163
25,94
25,103
27,130
10,59
26,110
17,74
0,3
27,139
3,29
27,148
2,18
4,37
5,44
28,165
