source,destination
21,80
0,5
3,22
22,90
22,99
5,28
12,43
13,44
19,57
22,92
4,23
22,101
1,8
20,58
21,75
10,38
17,53
0,0
22,94
4,25
22,103
1,10
8,34
20,72
0,2
3,19
21,89
15,48
22,96
4,27
20,65
11,41
21,82
3,21
22,98
12,42
18,55
2,13
9,37
20,67
19,56
6,31
21,84
22,91
16,51
1,7
2,15
20,60
17,52
20,69
21,77
21,86
7,32
4,24
1,9
22,105
2,17
14,46
20,62
10,39
20,71
21,79
3,18
21,88
4,26
0,4
1,11
8,35
20,64
11,40
20,73
21,81
15,49
18,54
22,100
2,12
5,29
9,36
20,66
21,74
6,30
21,83
13,45
16,50
1,6
22,93
22,102
2,14
20,59
20,68
21,76
21,85
0,1
22,95
22,104
2,16
20,61
20,70
21,78
21,87
7,33
0,3
3,20
22,97
14,47
20,63
