index,is_init,is_goal
0,False,True
1,True,False
2,False,False
3,False,False
4,False,False
5,False,False
6,False,False
7,True,False
8,False,True
9,False,False
10,False,False
11,False,False
12,False,False
13,False,False
14,False,True
15,True,False
16,False,False
17,False,False
18,False,True
19,False,False
20,True,False
21,False,False
22,False,False
23,False,False
24,True,False
25,False,True
26,False,False
27,False,False
28,False,False
29,False,False
30,True,False
31,False,False
32,False,False
33,False,True
34,False,False
35,False,False
36,False,False
37,False,False
38,True,False
39,False,True
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,True,False
46,False,False
47,False,False
48,False,False
49,True,False
50,False,False
51,False,False
52,True,False
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,False,False
59,True,False
