source,destination
21,71
21,80
0,5
3,22
22,90
22,99
5,28
23,107
12,52
23,116
21,73
19,66
22,92
4,23
22,101
5,30
1,8
23,109
23,118
21,75
10,47
17,62
0,0
6,34
22,94
4,25
5,32
1,10
23,111
8,43
0,2
3,19
6,36
22,87
22,96
4,27
15,57
23,104
23,113
11,50
21,82
3,21
22,89
13,53
22,98
23,106
2,13
18,64
20,67
9,46
21,84
22,91
7,39
1,7
16,60
23,108
2,15
17,61
21,77
6,33
4,24
7,41
1,9
2,17
14,55
21,70
21,79
3,18
6,35
4,26
0,4
1,11
12,51
8,44
23,115
21,72
11,49
21,81
6,37
19,65
15,58
22,100
2,12
5,29
18,63
23,117
9,45
21,74
21,83
7,38
13,54
1,6
16,59
22,93
22,102
2,14
5,31
23,110
20,68
23,119
21,76
21,85
10,48
7,40
0,1
22,86
22,95
2,16
23,103
23,112
21,69
21,78
7,42
0,3
3,20
22,88
22,97
23,105
23,114
14,56
