source,destination
55,130
44,109
62,145
7,35
28,76
0,5
3,22
46,112
5,28
69,159
14,49
32,85
35,90
53,126
42,105
59,139
39,99
60,140
49,119
12,45
1,8
33,86
66,153
50,120
56,133
19,59
0,0
40,100
4,25
57,134
1,10
26,73
47,114
10,40
54,129
17,55
64,148
38,96
0,2
34,89
51,123
37,94
61,143
24,69
1,12
45,110
2,20
8,36
41,103
44,108
62,144
68,157
31,83
3,21
52,124
15,50
48,117
69,158
25,70
32,84
42,104
22,64
55,131
11,43
29,79
6,31
39,98
13,46
46,113
3,23
49,118
67,154
1,7
18,57
36,93
2,15
20,60
53,127
9,39
56,132
63,147
43,107
4,24
27,74
60,141
16,53
1,9
2,17
33,87
54,128
17,54
23,67
51,122
7,34
40,101
58,137
4,26
0,4
61,142
24,68
1,11
30,81
5,27
2,19
14,48
47,115
65,151
21,63
68,156
31,82
38,97
59,138
28,77
0,6
1,13
5,29
12,44
45,111
8,37
66,152
11,42
29,78
35,91
6,30
19,58
52,125
15,51
18,56
36,92
25,71
2,14
9,38
26,72
22,65
63,146
43,106
6,32
50,121
13,47
0,1
16,52
34,88
67,155
2,16
57,135
20,61
23,66
41,102
10,41
7,33
58,136
64,149
27,75
0,3
30,80
48,116
37,95
2,18
65,150
21,62
