source,destination
0,5
8,73
3,31
9,81
12,98
1,15
4,48
13,99
0,7
8,75
3,33
9,83
4,41
1,17
7,67
2,25
13,101
0,0
0,9
3,35
1,10
6,61
4,43
1,19
7,69
10,86
2,27
5,53
0,2
9,78
12,95
3,37
1,12
6,63
4,45
2,20
7,71
10,88
2,29
5,55
3,30
9,80
12,97
6,65
1,14
4,47
2,22
11,89
5,57
8,77
4,40
1,16
7,66
2,24
11,91
5,50
5,59
13,103
1,18
7,68
10,85
2,26
11,93
5,52
12,94
0,4
8,72
1,11
3,39
10,87
2,28
5,54
0,6
8,74
1,13
3,32
9,82
2,21
4,49
5,56
13,100
0,8
8,76
3,34
6,60
2,23
4,42
11,90
5,58
13,102
0,1
3,36
10,84
6,62
4,44
11,92
5,51
7,70
0,3
9,79
12,96
3,38
6,64
4,46
