source,destination
7,35
20,84
19,64
0,5
3,22
19,73
5,28
21,101
14,49
11,44
20,86
19,66
4,23
5,30
21,103
12,45
1,8
18,58
20,79
19,59
20,88
0,0
6,34
19,68
21,96
4,25
5,32
1,10
17,55
20,81
19,61
19,70
0,2
3,19
21,89
21,98
4,27
10,42
20,74
20,83
19,63
3,21
21,91
21,100
2,13
8,38
11,43
20,76
20,85
21,93
15,52
21,102
1,7
18,57
2,15
9,39
20,78
20,87
6,33
13,48
21,95
4,24
16,53
1,9
2,17
20,80
3,18
21,97
4,26
0,4
19,72
1,11
17,56
20,82
21,90
7,36
19,65
21,99
2,12
5,29
8,37
14,50
20,75
21,92
15,51
19,67
1,6
2,14
5,31
12,46
20,77
13,47
19,60
21,94
0,1
19,69
2,16
9,40
10,41
19,62
0,3
3,20
16,54
19,71
