source,destination
1,31
6,82
7,90
2,48
2,57
0,5
5,74
0,14
12,107
1,24
6,75
1,33
4,66
7,83
10,100
2,41
2,50
2,59
0,7
0,16
1,26
6,77
1,35
7,85
10,102
2,43
2,52
0,0
0,9
1,28
1,37
7,87
11,103
2,45
2,54
0,2
5,71
1,21
8,91
1,30
1,39
11,105
2,47
2,56
5,73
12,106
1,23
8,93
1,32
10,99
3,60
2,40
2,49
4,68
0,18
1,25
10,101
3,62
2,42
6,79
0,11
9,96
3,64
6,81
5,70
7,89
0,4
0,13
1,20
9,98
11,104
4,65
2,58
0,6
0,15
8,92
12,108
6,76
1,34
4,67
7,84
2,51
0,8
0,17
8,94
1,27
3,61
6,78
1,36
4,69
7,86
2,44
2,53
0,1
0,10
0,19
9,95
1,29
3,63
6,80
1,38
7,88
2,46
2,55
0,3
5,72
0,12
9,97
1,22
