source,destination
11,158
7,136
1,40
1,49
1,58
0,5
8,137
2,66
0,14
2,75
0,23
9,145
12,162
3,104
14,168
4,112
1,33
1,42
13,163
1,51
0,7
8,139
2,68
0,16
3,97
9,147
6,123
4,105
7,131
1,35
2,89
1,44
13,165
0,0
0,9
3,99
9,149
6,125
4,107
7,133
0,30
1,37
2,91
1,46
5,117
0,2
12,159
3,101
6,127
4,109
2,84
7,135
10,152
1,39
2,93
5,119
15,169
1,60
9,144
12,161
6,129
2,77
0,25
4,111
1,32
2,86
10,154
2,95
5,121
1,53
15,171
1,62
8,141
2,70
0,18
2,79
0,27
7,130
2,88
11,155
5,114
1,55
16,172
0,11
8,143
2,72
0,20
4,106
2,81
0,29
7,132
2,90
11,157
5,116
1,48
1,57
0,4
16,174
2,65
0,13
2,74
0,22
3,103
2,83
0,31
10,151
14,167
2,92
5,118
1,41
1,50
1,59
0,6
8,138
2,67
0,15
3,96
2,76
0,24
9,146
2,85
10,153
2,94
4,113
5,120
1,34
1,43
13,164
1,52
15,170
1,61
0,8
8,140
2,69
0,17
3,98
2,78
0,26
9,148
6,124
2,87
5,122
1,36
1,45
1,54
0,1
1,63
0,10
8,142
2,71
0,19
3,100
2,80
0,28
9,150
6,126
4,108
11,156
5,115
7,134
1,38
1,47
1,56
0,3
16,173
2,64
0,12
2,73
0,21
12,160
3,102
2,82
14,166
6,128
4,110
