source,destination,label
1,38,True
25,10,False
84,31,True
54,20,False
31,18,False
87,32,False
21,8,False
73,14,True
39,27,False
29,17,False
16,33,False
12,15,True
44,35,False
0,39,True
85,32,False
40,28,False
47,36,False
58,2,False
27,16,True
36,26,False
77,23,False
32,19,True
24,10,False
30,18,True
20,8,False
33,19,False
89,32,False
10,6,False
55,22,False
9,0,True
15,24,False
4,43,True
74,20,False
68,13,False
81,23,False
2,41,True
62,4,False
76,22,False
57,31,False
56,29,True
88,31,True
65,5,False
66,11,True
83,30,True
19,7,False
60,4,False
53,13,True
71,14,True
50,2,True
70,13,False
6,45,True
78,22,False
5,42,False
13,15,False
28,17,True
69,14,True
41,28,False
26,16,False
3,40,True
45,35,True
51,4,False
35,25,False
22,9,False
64,4,False
11,6,True
23,9,False
34,25,True
43,34,False
18,7,True
48,37,False
38,27,False
46,36,False
63,5,False
42,34,True
79,23,False
86,31,False
67,12,False
80,22,False
61,5,False
7,44,True
49,37,True
52,11,False
75,21,True
14,24,False
17,33,True
82,29,False
8,1,True
37,26,False
59,3,True
72,13,False
