source,destination
4,55
14,120
1,31
7,81
2,39
5,65
0,5
0,14
3,49
9,99
6,75
1,24
4,57
2,32
7,83
10,100
11,108
5,67
0,7
3,42
15,126
1,17
6,68
4,50
1,26
2,34
7,85
10,102
5,60
0,0
0,9
3,44
12,111
15,128
6,70
1,19
4,52
1,28
7,78
2,36
10,104
5,62
0,2
13,115
12,113
1,21
8,91
4,54
1,30
7,80
2,38
11,105
14,122
5,64
13,117
1,23
8,93
7,82
2,40
11,107
14,124
5,66
1,22
13,119
15,125
1,16
8,86
1,25
2,33
10,101
5,59
11,109
0,11
15,127
1,18
8,88
3,46
9,96
12,114
6,72
2,35
10,103
5,61
0,4
0,13
1,20
8,90
3,48
9,98
6,74
2,37
4,56
14,121
5,63
13,116
0,6
0,15
3,41
8,92
6,76
4,58
11,106
14,123
7,84
13,118
0,8
3,43
8,94
12,110
6,69
4,51
1,27
7,77
0,1
0,10
8,87
3,45
9,95
12,112
15,129
6,71
4,53
1,29
7,79
0,3
0,12
8,89
3,47
9,97
6,73
