index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,False,True
4,False,False
5,False,False
6,False,False
7,True,False
8,False,False
9,False,False
10,False,True
11,False,False
12,False,False
13,False,False
14,True,False
15,False,False
16,False,False
17,False,True
18,False,False
19,False,False
20,False,False
21,True,False
22,False,False
23,False,False
24,False,True
25,False,False
26,False,False
27,False,False
28,True,False
29,False,False
30,False,True
31,False,False
32,False,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,True,False
39,False,False
40,False,False
41,False,False
42,True,False
43,False,False
44,False,False
45,False,False
46,True,False
47,False,False
48,False,False
49,False,False
50,True,False
51,False,False
52,False,False
53,False,False
54,False,False
55,True,False
56,False,False
57,False,False
58,False,False
59,False,False
60,True,False
61,False,False
