source,destination
2,39
4,73
10,107
0,5
4,94
1,15
3,49
8,103
2,32
2,41
7,101
0,7
4,87
1,8
4,96
2,25
2,34
11,110
0,0
4,89
1,10
3,44
12,111
2,27
2,36
9,106
3,65
0,2
6,100
4,82
4,91
1,12
2,20
2,29
3,58
2,38
3,67
4,75
4,84
4,93
1,14
2,22
3,51
2,31
3,60
2,40
10,108
3,69
4,77
4,86
4,95
2,24
3,53
2,33
8,104
3,62
2,42
11,109
4,70
4,79
4,88
1,9
2,17
5,98
3,46
2,26
3,55
2,35
9,105
3,64
4,72
6,99
4,81
13,114
4,90
0,4
1,11
2,19
3,48
2,28
3,57
2,37
3,66
4,74
4,83
4,92
0,6
1,13
2,21
3,50
2,30
3,59
3,68
4,76
4,85
7,102
3,43
2,23
3,52
3,61
4,78
0,1
2,16
5,97
3,45
12,112
3,54
3,63
4,71
4,80
13,113
0,3
2,18
3,47
3,56
