index,is_init,is_goal
0,True,False
1,False,False
2,True,False
3,False,False
4,True,False
5,False,False
6,False,False
7,True,False
8,False,False
9,True,False
10,False,False
11,True,False
12,False,False
13,False,False
14,False,True
15,False,False
16,False,False
17,True,False
18,False,False
19,False,False
20,True,False
21,False,False
22,False,False
23,False,False
24,False,False
25,False,False
26,False,False
27,True,True
28,False,False
29,False,False
30,False,False
31,False,False
32,False,True
33,False,False
34,True,False
35,False,False
36,False,False
37,False,False
38,False,False
39,False,False
40,False,False
41,True,False
