source,destination
21,71
21,80
0,5
3,22
22,90
22,99
4,30
5,37
23,107
12,52
23,116
21,73
19,66
3,24
22,92
22,101
4,32
1,8
23,109
23,118
21,75
10,47
17,62
0,0
3,26
22,94
1,10
23,111
8,43
0,2
22,87
22,96
4,27
15,57
23,104
1,12
23,113
2,20
11,50
21,82
3,21
22,89
13,53
22,98
4,29
23,106
18,64
20,67
9,46
21,84
3,23
6,40
22,91
4,31
1,7
16,60
23,108
2,15
17,61
21,77
3,25
7,41
1,9
2,17
5,34
14,55
21,70
21,79
0,4
1,11
2,19
5,36
12,51
8,44
23,115
21,72
11,49
21,81
19,65
4,28
15,58
0,6
1,13
22,100
18,63
5,38
23,117
9,45
21,74
21,83
6,39
13,54
23,105
16,59
22,93
22,102
2,14
23,110
20,68
23,119
21,76
21,85
10,48
0,1
22,86
22,95
2,16
5,33
23,103
23,112
21,69
21,78
7,42
0,3
22,88
22,97
2,18
5,35
23,114
14,56
