source,destination
1,31
1,40
4,73
10,107
2,48
2,57
0,5
5,83
0,14
1,24
1,33
7,92
11,108
3,70
2,50
2,59
0,7
0,16
1,26
1,35
2,43
7,94
11,110
2,52
0,0
2,61
0,9
12,111
1,28
8,98
1,37
3,65
2,45
2,54
0,2
5,80
12,113
1,21
1,30
8,100
1,39
10,106
3,67
2,47
2,56
4,75
5,82
1,23
1,32
9,101
3,69
2,49
6,86
4,77
5,84
0,18
1,25
9,103
2,42
11,109
6,88
7,96
0,11
0,20
8,97
3,64
6,90
4,72
0,4
0,13
8,99
3,66
1,41
4,74
7,91
2,58
0,6
0,15
1,34
3,68
6,85
4,76
7,93
2,51
2,60
0,8
0,17
9,102
1,27
1,36
6,87
2,44
4,78
7,95
2,53
0,1
2,62
0,10
5,79
0,19
12,112
9,104
1,29
3,63
1,38
6,89
4,71
10,105
2,46
2,55
0,3
5,81
0,12
1,22
