source,destination
7,81
10,98
5,65
0,5
8,82
3,40
9,90
1,15
6,66
4,48
7,74
2,32
0,7
3,33
3,42
9,92
1,17
6,68
4,50
2,25
7,76
11,101
5,60
0,0
0,9
3,35
6,70
1,19
4,52
2,27
7,78
10,95
11,103
5,62
0,2
3,37
1,12
4,45
1,21
4,54
2,29
7,80
10,97
5,55
5,64
1,14
8,84
4,47
2,22
2,31
10,99
5,57
1,16
8,86
7,75
2,24
9,94
11,100
5,59
1,18
8,88
2,26
6,72
11,102
5,61
0,4
1,11
1,20
3,39
2,28
10,96
11,104
5,63
0,6
1,13
8,83
3,41
9,91
6,67
2,30
4,49
5,56
0,8
3,34
8,85
3,43
2,23
9,93
6,69
4,51
5,58
7,77
0,1
0,10
3,36
8,87
4,44
6,71
4,53
7,79
0,3
3,38
8,89
4,46
6,73
