source,destination
13,143
1,31
15,149
1,40
2,48
3,77
2,57
0,5
9,127
3,86
2,66
0,14
6,112
4,94
5,101
1,24
1,33
1,42
3,70
2,50
8,121
3,79
2,59
0,7
9,129
3,88
2,68
0,16
11,135
6,114
4,96
5,103
1,26
1,35
1,44
3,72
2,52
0,0
8,123
3,81
2,61
0,9
14,145
3,90
11,137
4,98
7,115
1,28
1,37
3,74
2,54
0,2
3,83
4,100
7,117
13,142
1,30
15,148
1,39
2,47
3,76
2,56
9,126
3,85
6,111
4,93
7,119
1,23
1,32
3,69
2,49
8,120
3,78
9,128
3,87
6,113
4,95
0,18
1,25
5,105
3,71
12,138
3,80
14,144
3,89
2,63
0,11
4,97
10,131
0,20
5,107
3,73
12,140
3,82
14,146
0,4
2,65
0,13
4,99
7,116
10,133
0,22
5,109
1,41
3,75
9,125
6,110
2,58
0,6
4,92
2,67
0,15
7,118
11,134
5,102
1,34
1,43
8,122
2,51
2,60
0,8
0,17
11,136
5,104
1,27
1,36
1,45
8,124
2,53
0,1
2,62
0,10
10,130
3,91
0,19
5,106
13,141
1,29
15,147
1,38
12,139
2,46
2,55
0,3
3,84
2,64
0,12
10,132
0,21
5,108
