index,is_in_good_operators
0,True
1,True
2,False
3,True
4,False
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,False
15,True
16,False
17,True
18,True
19,True
20,True
21,True
22,False
23,True
24,True
25,True
26,False
27,True
28,False
29,True
30,True
31,True
32,True
33,True
34,False
35,True
36,True
37,True
38,True
39,False
40,False
41,True
42,False
43,True
44,True
45,False
46,False
47,False
48,False
49,True
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,True
58,False
59,False
60,False
61,False
62,False
63,True
64,True
65,False
66,False
67,False
68,False
69,False
70,True
71,False
72,False
73,True
74,False
75,False
76,True
77,False
78,False
79,True
80,False
81,False
82,True
83,False
84,False
85,False
86,False
87,True
88,True
89,False
90,False
91,True
92,False
93,False
94,True
95,False
96,False
97,True
98,False
99,False
100,False
101,False
102,False
103,True
104,False
105,False
106,False
107,False
108,False
109,False
110,True
111,False
112,False
113,False
114,False
115,False
116,True
117,False
118,False
119,True
120,True
121,False
122,True
123,False
124,False
125,True
126,False
127,False
128,False
129,False
130,True
131,False
132,False
133,False
134,False
135,True
136,False
137,False
138,False
139,False
140,False
141,True
142,False
143,False
144,False
145,True
146,False
147,False
148,False
149,False
150,False
151,True
152,False
153,False
154,True
155,False
156,False
157,True
158,False
159,False
160,True
161,False
162,False
163,False
164,True
165,True
166,False
167,False
168,False
169,False
170,True
171,False
172,False
173,True
174,False
175,False
176,True
177,False
178,False
179,True
180,False
181,False
182,False
183,False
184,False
185,True
186,False
187,False
188,False
189,True
190,False
191,False
192,False
193,False
194,False
195,True
196,False
197,False
