source,destination
33,219
18,90
20,93
0,5
9,72
30,137
31,157
3,31
31,166
29,114
30,146
6,57
32,195
4,39
29,123
31,175
1,15
7,65
29,132
27,107
33,212
16,86
33,221
0,7
31,159
30,139
17,87
3,33
32,188
23,100
29,116
30,148
6,59
31,168
4,41
29,125
31,177
1,17
32,197
7,67
33,205
2,25
30,153
33,214
24,101
33,223
0,0
14,81
21,96
31,161
30,141
3,35
32,190
31,170
29,118
1,10
32,199
4,43
29,127
31,179
33,207
33,216
28,110
33,225
12,77
0,2
30,134
3,28
32,183
31,163
11,75
29,111
6,54
32,192
4,36
29,120
31,172
1,12
29,130
7,62
32,201
19,91
2,20
33,209
30,155
5,46
33,218
18,89
25,104
9,71
26,105
3,30
22,98
31,165
29,113
32,185
6,56
32,194
4,38
31,174
1,14
7,64
13,80
2,22
33,211
16,85
5,48
33,220
20,94
31,158
32,187
23,99
29,115
31,167
6,58
32,196
4,40
10,74
1,16
7,66
33,204
30,150
2,24
27,108
33,213
5,50
33,222
21,95
31,160
32,180
8,70
32,189
1,9
32,198
30,143
7,68
33,206
30,152
2,26
33,215
29,129
28,109
5,52
15,84
14,82
32,182
0,4
32,191
30,136
1,11
32,200
7,61
30,145
2,19
33,208
29,122
30,154
5,45
33,217
29,131
12,78
31,173
32,184
0,6
32,193
30,138
1,13
3,32
30,147
19,92
2,21
31,176
29,124
30,156
33,210
5,47
29,133
26,106
32,186
0,8
10,73
30,140
17,88
3,34
31,169
29,117
30,149
6,60
2,23
4,42
29,126
31,178
33,203
5,49
24,102
33,224
0,1
8,69
3,27
31,162
30,142
6,53
31,171
29,119
30,151
4,44
29,128
5,51
15,83
25,103
32,181
0,3
30,135
3,29
22,97
31,164
11,76
29,112
6,55
2,18
4,37
29,121
30,144
32,202
7,63
13,79
