source,destination
21,71
7,26
44,118
5,19
28,85
46,121
15,60
18,65
32,94
10,36
35,99
7,28
11,44
42,114
22,74
39,108
33,95
10,38
0,0
19,68
40,109
12,47
26,82
47,123
17,64
3,10
0,2
38,105
13,51
12,49
24,78
45,119
11,41
14,58
3,12
31,92
5,18
13,53
15,59
1,5
8,29
25,79
10,35
11,43
42,113
6,22
22,73
29,88
4,13
13,55
46,122
18,66
8,31
36,102
10,37
20,69
11,45
6,24
4,15
43,116
27,83
16,62
2,8
34,98
37,103
9,32
10,39
7,25
23,76
41,112
44,117
30,90
48,126
9,34
11,40
14,57
32,93
21,72
3,11
7,27
38,106
13,52
1,4
5,20
39,107
28,86
45,120
11,42
6,21
29,87
35,100
13,54
19,67
1,6
36,101
8,30
12,46
25,80
9,33
26,81
6,23
33,96
4,14
43,115
17,63
13,56
0,1
16,61
2,7
34,97
40,110
12,48
24,77
20,70
23,75
41,111
47,124
4,16
31,91
0,3
5,17
27,84
2,9
30,89
48,125
37,104
12,50
