source,destination
4,64
13,97
4,73
0,5
3,40
9,90
3,49
10,91
6,84
2,32
4,66
1,8
3,42
2,25
4,59
2,34
7,85
0,0
3,35
1,10
3,44
2,27
4,61
0,2
12,95
3,37
2,20
2,29
4,75
5,82
2,13
2,22
3,51
2,31
4,68
4,77
1,7
2,15
2,24
10,92
3,53
2,33
4,70
4,79
1,9
8,88
2,17
3,46
2,26
11,93
3,55
4,63
4,72
0,4
1,11
3,39
2,19
9,89
3,48
2,28
3,57
6,83
4,65
13,98
4,74
2,12
3,41
2,21
3,50
2,30
4,58
4,67
4,76
1,6
2,14
3,43
2,23
3,52
4,60
4,69
7,86
4,78
0,1
3,36
2,16
8,87
3,45
3,54
4,62
4,71
4,80
0,3
5,81
12,96
3,38
2,18
3,47
11,94
3,56
