source,destination
6,82
10,98
5,65
3,13
3,22
4,30
4,39
6,66
6,75
6,84
10,100
3,15
3,24
4,32
4,41
6,68
6,77
7,85
5,60
0,0
3,17
3,26
4,34
4,43
6,70
5,53
7,87
5,62
3,10
0,2
3,19
1,3
4,36
4,45
8,91
10,97
5,55
5,64
3,12
3,21
4,29
1,5
4,38
5,48
10,99
5,57
3,14
3,23
4,31
2,6
4,40
9,94
5,50
6,79
5,59
3,16
3,25
4,33
2,8
9,96
6,72
5,52
6,81
5,61
3,9
3,18
4,35
8,90
6,74
5,54
6,83
5,63
3,11
4,28
1,4
8,92
6,67
5,47
6,76
5,56
4,42
9,93
6,69
5,49
6,78
5,58
7,86
0,1
3,27
2,7
4,44
9,95
6,71
5,51
6,80
7,88
3,20
8,89
4,37
4,46
6,73
