index,is_in_good_operators
0,False
1,False
2,False
3,False
4,True
5,True
6,True
7,True
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,True
18,False
19,False
20,False
21,False
22,False
23,True
24,False
25,False
26,False
27,False
28,False
29,True
30,False
31,False
32,False
33,False
34,False
35,True
36,False
37,False
38,False
39,False
40,False
41,True
42,False
43,False
44,False
45,False
46,False
47,True
48,False
49,False
50,True
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,True
60,False
61,False
62,False
63,True
64,False
65,False
66,False
67,True
68,False
69,False
70,False
71,True
72,False
73,False
74,False
75,True
76,False
77,False
78,False
79,True
80,False
81,False
82,False
83,True
84,False
85,False
86,False
87,True
88,False
89,False
90,False
91,True
92,False
93,False
94,False
95,False
96,True
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,True
112,False
113,False
114,False
115,False
116,False
117,False
118,True
119,False
120,False
121,False
122,True
123,False
124,False
125,False
126,True
127,False
128,False
129,False
130,True
131,False
132,False
133,False
134,True
135,False
136,False
137,False
138,True
139,False
140,False
141,False
142,True
143,False
144,False
145,False
146,True
147,False
148,False
149,False
150,False
151,False
152,False
153,True
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,False
165,False
166,True
167,False
168,False
169,False
170,False
171,False
