0,0,0
0,1,1
1,0,2
1,1,3
2,0,4
2,1,5
3,0,6
3,1,7
4,0,8
4,1,9
5,0,10
5,1,11
6,0,12
6,1,13
7,0,14
7,1,15
8,0,16
8,1,17
9,0,18
9,1,19
10,0,20
10,1,21
11,0,22
11,1,23
12,0,24
12,1,25
13,0,26
13,1,27
14,0,28
14,1,29
15,0,30
15,1,31
16,0,32
16,1,33
16,2,34
16,3,35
16,4,36
16,5,37
16,6,38
16,7,39
16,8,40
16,9,41
16,10,42
16,11,43
16,12,44
16,13,45
16,14,46
16,15,47
17,0,48
17,1,49
17,2,50
17,3,51
17,4,52
17,5,53
17,6,54
17,7,55
17,8,56
17,9,57
17,10,58
17,11,59
17,12,60
17,13,61
17,14,62
17,15,63
18,0,64
18,1,65
18,2,66
18,3,67
18,4,68
18,5,69
18,6,70
18,7,71
18,8,72
18,9,73
18,10,74
18,11,75
18,12,76
18,13,77
18,14,78
18,15,79
19,0,80
19,1,81
19,2,82
19,3,83
19,4,84
19,5,85
19,6,86
19,7,87
19,8,88
19,9,89
19,10,90
19,11,91
19,12,92
19,13,93
19,14,94
19,15,95
20,0,96
20,1,97
20,2,98
20,3,99
20,4,100
20,5,101
20,6,102
20,7,103
20,8,104
20,9,105
20,10,106
20,11,107
20,12,108
20,13,109
20,14,110
20,15,111
21,0,112
21,1,113
21,2,114
21,3,115
21,4,116
21,5,117
21,6,118
21,7,119
21,8,120
21,9,121
21,10,122
21,11,123
21,12,124
21,13,125
21,14,126
21,15,127
22,0,128
22,1,129
22,2,130
22,3,131
22,4,132
22,5,133
22,6,134
22,7,135
22,8,136
22,9,137
22,10,138
22,11,139
22,12,140
22,13,141
22,14,142
22,15,143
23,0,144
23,1,145
23,2,146
23,3,147
23,4,148
23,5,149
23,6,150
23,7,151
23,8,152
23,9,153
23,10,154
23,11,155
23,12,156
23,13,157
23,14,158
23,15,159
24,0,160
24,1,161
24,2,162
24,3,163
24,4,164
24,5,165
24,6,166
24,7,167
24,8,168
24,9,169
24,10,170
24,11,171
24,12,172
24,13,173
24,14,174
24,15,175
25,0,176
25,1,177
25,2,178
25,3,179
25,4,180
25,5,181
25,6,182
25,7,183
25,8,184
25,9,185
25,10,186
25,11,187
25,12,188
25,13,189
25,14,190
25,15,191
26,0,192
26,1,193
26,2,194
26,3,195
26,4,196
26,5,197
26,6,198
26,7,199
26,8,200
26,9,201
26,10,202
26,11,203
26,12,204
26,13,205
26,14,206
26,15,207
27,0,208
27,1,209
27,2,210
27,3,211
27,4,212
27,5,213
27,6,214
27,7,215
27,8,216
27,9,217
27,10,218
27,11,219
27,12,220
27,13,221
27,14,222
27,15,223
28,0,224
28,1,225
28,2,226
28,3,227
28,4,228
28,5,229
28,6,230
28,7,231
28,8,232
28,9,233
28,10,234
28,11,235
28,12,236
28,13,237
28,14,238
28,15,239
29,0,240
29,1,241
29,2,242
29,3,243
29,4,244
29,5,245
29,6,246
29,7,247
29,8,248
29,9,249
29,10,250
29,11,251
29,12,252
29,13,253
29,14,254
29,15,255
30,0,256
30,1,257
30,2,258
30,3,259
30,4,260
30,5,261
30,6,262
30,7,263
30,8,264
30,9,265
30,10,266
30,11,267
30,12,268
30,13,269
30,14,270
30,15,271
