source,destination
24,97
27,123
26,103
8,64
27,132
0,5
27,141
6,48
28,149
28,158
1,15
15,78
25,98
27,125
27,134
0,7
3,24
22,92
11,71
6,50
4,32
26,117
28,151
1,8
5,39
7,58
13,74
18,85
8,59
27,127
20,88
0,0
27,136
9,67
3,26
28,144
4,34
26,119
28,153
1,10
16,81
8,61
27,129
0,2
17,82
3,28
6,45
23,95
26,112
28,146
4,36
7,53
26,121
1,12
2,20
24,96
27,122
8,63
14,76
21,91
26,105
3,30
6,47
26,114
27,143
7,55
1,14
2,22
28,160
12,72
26,107
6,49
4,31
26,116
7,57
19,86
5,41
28,162
25,99
9,66
26,100
3,25
26,109
6,51
27,138
4,33
26,118
1,9
13,75
2,17
28,155
16,80
5,43
28,164
20,89
26,102
27,131
23,94
26,111
0,4
7,52
4,35
10,69
1,11
26,120
27,140
28,148
2,19
28,157
21,90
26,104
27,124
6,46
8,65
26,113
27,133
0,6
7,54
27,142
11,70
1,13
28,150
5,38
2,21
28,159
15,79
18,84
14,77
27,126
26,106
27,135
26,115
22,93
7,56
28,152
2,23
5,40
28,161
12,73
8,60
26,108
27,128
0,1
27,137
28,156
3,27
28,145
19,87
2,16
28,154
5,42
28,163
26,101
8,62
26,110
27,130
0,3
10,68
27,139
17,83
3,29
28,147
2,18
4,37
5,44
28,165
