index,is_init,is_goal
0,True,False
1,False,False
2,True,False
3,False,False
4,False,False
5,True,False
6,True,False
7,False,False
8,True,False
9,False,False
10,True,False
11,False,False
12,False,False
13,False,False
14,False,False
15,False,False
16,False,False
17,True,False
18,False,False
19,False,False
20,False,False
21,False,False
22,False,False
23,True,False
24,False,False
25,False,False
26,True,False
27,False,True
28,False,False
29,False,False
30,False,False
31,False,False
32,False,True
33,False,False
34,False,False
35,True,False
36,False,False
37,False,True
38,False,False
39,False,False
40,False,False
41,True,False
