source,destination
21,80
25,96
25,105
22,81
27,132
11,60
0,5
3,22
27,141
29,169
4,30
28,149
5,37
26,124
28,158
29,178
12,61
18,74
25,89
25,98
27,125
9,56
27,134
3,24
6,41
19,75
29,171
4,32
26,117
28,151
1,8
5,39
29,180
16,70
25,91
25,100
27,127
17,71
0,0
27,136
23,84
3,26
6,43
28,144
29,164
29,173
4,34
7,51
26,119
1,10
28,153
24,85
25,93
25,102
14,65
27,129
10,58
0,2
6,45
29,166
26,112
28,146
29,175
26,121
1,12
2,20
25,95
8,54
25,104
11,59
3,21
29,168
4,29
26,114
27,143
26,123
29,177
15,68
18,73
28,160
25,88
25,97
9,55
22,82
3,23
26,107
29,170
4,31
13,64
7,48
1,7
26,116
29,179
16,69
2,15
28,162
25,90
25,99
20,78
23,83
3,25
6,42
26,109
29,163
27,138
4,33
7,50
26,118
1,9
29,172
2,17
28,155
25,92
21,79
6,44
27,131
26,111
29,165
0,4
7,52
26,120
27,140
1,11
28,148
2,19
5,36
28,157
14,66
6,46
27,133
4,28
26,113
0,6
26,122
27,142
1,13
28,150
5,38
28,159
25,87
12,62
27,126
26,106
27,135
7,47
13,63
26,115
19,76
2,14
28,152
5,40
28,161
29,181
20,77
25,101
27,128
10,57
26,108
17,72
0,1
7,49
27,137
28,156
3,27
28,145
2,16
28,154
29,174
24,86
25,94
8,53
25,103
27,130
26,110
0,3
27,139
29,167
28,147
2,18
5,35
29,176
15,67
