source,destination
8,46
22,81
24,115
0,5
3,22
22,90
5,28
23,98
15,60
23,107
21,73
22,74
11,53
22,83
4,23
5,30
23,100
1,8
23,109
12,54
18,67
9,49
22,76
0,0
6,34
19,68
22,85
4,25
23,93
5,32
23,102
24,122
1,10
16,63
8,43
17,64
22,78
0,2
3,19
6,36
22,87
4,27
23,95
24,124
23,104
8,45
14,58
10,51
22,80
3,21
22,89
24,117
23,97
24,126
23,106
2,13
8,47
11,52
22,82
22,91
24,110
7,39
24,119
23,99
15,61
1,7
23,108
18,66
2,15
9,48
22,75
6,33
22,84
24,112
4,24
7,41
13,57
23,92
24,121
23,101
1,9
16,62
2,17
20,71
22,77
3,18
6,35
24,114
4,26
23,94
0,4
24,123
1,11
8,44
21,72
6,37
24,116
24,125
2,12
5,29
14,59
7,38
24,118
1,6
24,127
2,14
5,31
12,55
24,111
7,40
13,56
0,1
19,69
22,86
24,120
2,16
23,103
20,70
10,50
17,65
22,79
7,42
24,113
0,3
3,20
22,88
23,96
23,105
