source,destination
10,98
13,106
3,13
8,73
6,48
8,82
4,30
6,57
5,37
9,90
7,65
3,6
13,108
3,15
8,75
2,4
4,23
6,50
5,39
7,58
9,92
7,67
11,101
3,8
0,0
3,17
4,25
6,52
5,32
9,85
7,60
7,69
3,10
6,45
4,27
1,3
6,54
12,104
7,62
10,97
3,12
4,20
6,47
4,29
6,56
7,64
10,99
3,14
4,22
6,49
4,31
8,77
7,66
5,41
9,94
11,100
3,7
3,16
4,24
6,51
8,79
7,59
5,34
7,68
9,87
5,43
9,96
11,102
3,9
3,18
4,26
1,2
8,72
8,81
7,61
5,36
9,89
12,105
3,11
13,107
4,19
6,46
4,28
8,74
8,83
5,38
9,91
4,21
8,76
2,5
9,84
5,40
9,93
0,1
8,78
6,53
5,33
9,86
12,103
5,42
9,95
7,70
8,71
8,80
6,55
5,35
9,88
5,44
7,63
