source,destination
26,140
24,88
21,80
24,97
8,55
25,114
11,60
0,5
25,123
6,48
15,69
1,15
26,133
18,74
24,90
26,142
24,99
9,56
25,107
22,83
25,116
0,7
3,24
25,125
6,50
4,32
13,65
1,8
5,39
26,126
16,70
26,135
26,144
24,92
24,101
20,79
25,109
0,0
23,84
25,118
3,26
4,34
1,10
26,128
26,137
24,94
10,58
25,111
17,73
0,2
3,28
6,45
4,36
7,53
1,12
26,130
2,20
24,87
26,139
24,96
8,54
14,67
3,30
6,47
15,68
1,14
26,132
2,22
24,89
26,141
12,63
25,106
22,82
11,61
6,49
4,31
13,64
19,77
26,134
18,75
5,41
20,78
9,57
24,103
3,25
6,51
4,33
25,120
1,9
26,127
16,71
2,17
5,43
24,105
23,85
25,113
0,4
7,52
4,35
25,122
1,11
26,129
2,19
14,66
21,81
24,98
6,46
25,115
0,6
25,124
1,13
5,38
2,21
12,62
26,143
24,91
24,100
25,108
25,117
19,76
2,23
5,40
26,136
26,145
24,93
24,102
25,110
17,72
0,1
25,119
3,27
2,16
5,42
26,138
24,86
24,95
24,104
10,59
25,112
0,3
25,121
3,29
2,18
4,37
5,44
26,131
