index,is_in_good_operators
0,False
1,True
2,False
3,True
4,True
5,True
6,True
7,False
8,True
9,True
10,False
11,False
12,False
13,True
14,True
15,True
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,True
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,True
40,False
41,False
42,True
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,True
51,True
52,True
53,False
54,False
55,False
56,True
57,False
58,False
59,False
60,False
61,False
62,True
63,False
64,True
65,True
66,False
67,True
68,True
69,False
70,True
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,True
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,True
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,True
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,True
123,True
124,True
125,False
126,False
127,True
128,False
129,False
130,False
131,False
132,False
133,False
134,True
135,False
136,True
137,True
138,False
139,False
140,True
141,False
142,True
143,False
144,True
145,False
146,False
147,False
148,False
149,True
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
