source,destination
4,55
13,152
6,91
5,65
5,74
3,22
8,137
5,83
3,31
2,11
4,39
4,48
7,129
4,57
5,67
3,15
5,76
3,24
6,105
5,85
3,33
9,138
1,8
11,144
4,41
7,122
4,50
7,131
4,59
5,69
0,0
3,17
6,98
5,78
3,26
12,148
6,107
3,35
9,140
7,115
4,43
7,124
4,52
7,133
4,61
5,71
0,2
3,19
6,100
5,80
3,28
6,109
3,37
7,117
4,45
7,126
10,143
4,54
13,151
5,64
6,93
5,73
3,21
6,102
5,82
3,30
1,5
7,119
2,13
4,47
7,128
5,66
6,95
5,75
3,23
6,104
5,84
1,7
7,112
4,40
7,121
7,130
11,146
6,88
5,68
3,16
6,97
5,77
3,25
12,147
6,106
1,9
7,114
7,123
7,132
6,90
5,70
3,18
6,99
12,149
6,108
0,4
8,136
7,116
2,10
7,125
10,142
4,56
5,63
6,92
6,101
6,110
7,118
3,32
2,12
7,127
4,49
4,58
6,94
6,103
1,6
7,111
5,86
3,34
2,14
7,120
9,139
11,145
4,42
4,51
4,60
6,87
6,96
0,1
5,79
3,27
7,113
3,36
4,44
4,53
7,134
13,150
4,62
6,89
5,72
0,3
3,20
8,135
5,81
3,29
10,141
3,38
4,46
