source,destination
24,88
8,46
24,97
25,105
25,114
0,5
3,22
19,73
27,141
26,124
26,133
24,90
8,48
24,99
10,54
25,107
17,69
25,116
5,30
1,8
26,126
26,135
24,83
24,92
9,49
25,109
0,0
6,34
25,118
4,25
5,32
15,64
1,10
26,128
27,157
26,137
24,85
24,94
9,51
25,102
22,78
25,111
11,57
0,2
3,19
6,36
4,27
13,60
26,121
27,150
26,130
18,71
24,87
8,45
24,96
20,74
9,53
25,104
3,21
6,38
27,143
26,123
16,67
2,13
26,132
27,152
24,89
8,47
25,106
17,68
23,81
3,23
7,39
1,7
27,145
26,125
27,154
2,15
24,82
26,134
14,62
21,77
4,24
7,41
1,9
27,147
26,127
27,156
2,17
12,58
9,50
3,18
6,35
4,26
7,43
25,113
0,4
19,72
26,120
27,140
1,11
27,149
26,129
8,44
9,52
24,98
6,37
4,28
13,61
25,115
27,142
26,122
16,66
2,12
5,29
27,151
20,75
24,91
24,100
23,80
10,55
25,108
25,117
1,6
27,144
27,153
2,14
5,31
26,136
24,84
21,76
24,93
25,101
7,40
25,110
11,56
0,1
25,119
27,146
27,155
2,16
5,33
15,65
18,70
24,86
26,138
14,63
24,95
25,103
22,79
7,42
25,112
0,3
3,20
27,139
27,148
26,131
12,59
