source,destination
24,88
8,46
25,96
25,105
27,132
0,5
3,22
27,141
29,169
28,149
15,60
29,178
26,124
28,158
24,81
21,73
24,90
25,98
22,74
25,107
11,53
27,134
5,30
26,117
28,151
29,171
1,8
26,126
12,54
18,67
24,83
24,92
9,49
25,100
25,109
0,0
19,68
27,136
29,164
4,25
5,32
26,119
28,153
29,173
1,10
16,63
26,128
24,85
24,94
25,102
17,64
27,129
23,77
25,111
0,2
3,19
6,36
29,166
4,27
7,44
26,112
28,146
29,175
26,121
24,78
24,87
25,95
14,58
10,51
25,104
3,21
6,38
29,168
4,29
26,114
27,143
26,123
29,177
2,13
24,80
24,89
28,160
8,47
25,97
25,106
11,52
3,23
6,40
29,170
26,116
15,61
1,7
27,145
26,125
29,179
18,66
2,15
24,82
28,162
9,48
25,99
22,75
29,163
4,24
7,41
13,57
27,138
26,118
29,172
1,9
16,62
26,127
2,17
5,34
28,155
20,71
23,76
3,18
27,131
4,26
7,43
29,165
0,4
26,120
27,140
1,11
28,148
28,157
21,72
6,37
27,133
4,28
7,45
26,113
27,142
26,122
2,12
28,150
28,159
14,59
24,91
6,39
25,108
27,135
26,115
1,6
27,144
2,14
5,31
28,152
28,161
12,55
24,84
24,93
25,101
13,56
25,110
0,1
19,69
27,137
2,16
5,33
28,154
29,174
20,70
24,86
10,50
25,103
17,65
27,130
7,42
0,3
3,20
27,139
29,167
28,147
5,35
28,156
29,176
24,79
