source,destination
4,64
6,91
2,39
4,73
8,119
0,5
9,127
5,83
0,14
10,134
1,15
3,49
1,24
2,32
4,66
2,41
8,121
5,76
0,7
9,129
5,85
1,17
1,26
2,34
8,114
2,43
8,123
0,0
6,98
5,78
0,9
5,87
11,137
1,19
1,28
4,61
2,36
8,116
8,125
0,2
6,100
5,80
5,89
7,108
11,139
1,21
3,58
2,38
8,118
6,93
9,126
5,82
7,110
1,23
3,51
2,31
2,40
8,120
4,68
6,95
5,75
9,128
1,22
5,84
7,103
7,112
1,16
1,25
3,53
2,33
2,42
4,70
6,97
5,77
9,130
7,105
10,131
0,11
1,18
3,46
3,55
2,35
4,63
6,90
4,72
6,99
7,107
0,4
10,133
0,13
1,20
3,48
3,57
2,37
4,65
6,92
4,74
6,101
7,109
0,6
10,135
3,50
2,30
3,59
4,67
6,94
8,122
7,102
7,111
0,8
5,86
11,136
3,52
1,27
4,60
4,69
6,96
8,115
2,44
8,124
7,104
0,1
5,79
0,10
7,113
5,88
11,138
3,45
3,54
1,29
4,62
4,71
8,117
7,106
0,3
5,81
0,12
10,132
11,140
3,47
3,56
