source,destination
7,81
5,65
0,5
12,98
3,40
14,104
1,15
6,66
4,48
6,75
10,91
2,32
7,83
0,7
3,33
3,42
1,17
6,68
4,50
2,25
13,101
5,60
0,0
0,9
3,35
6,70
1,19
4,52
2,27
7,78
5,62
0,2
3,37
1,12
4,45
1,21
4,54
2,29
7,80
11,96
5,55
5,64
12,97
1,14
8,84
4,47
2,22
10,90
2,31
7,82
5,57
12,99
1,16
8,86
2,24
10,92
5,59
1,18
9,87
2,26
11,93
6,72
5,61
0,4
1,11
1,20
3,39
9,89
14,103
2,28
11,95
6,74
5,63
0,6
1,13
3,41
14,105
6,67
2,30
4,49
6,76
5,56
13,100
0,8
3,34
8,85
3,43
2,23
6,69
4,51
5,58
7,77
13,102
0,1
0,10
3,36
4,44
6,71
4,53
7,79
0,3
3,38
9,88
4,46
11,94
6,73
