source,destination
4,64
6,91
2,39
4,73
0,5
5,83
0,14
1,15
3,49
9,99
1,24
6,84
2,32
4,66
2,41
11,108
5,76
0,7
12,109
1,17
1,26
8,96
2,34
10,102
2,43
7,94
0,0
5,78
0,9
15,119
12,111
1,19
1,28
8,98
4,61
2,36
10,104
0,2
5,80
13,115
15,121
1,21
3,58
2,38
11,105
5,82
16,122
1,23
3,51
2,31
9,101
2,40
11,107
6,86
4,68
5,75
1,22
16,124
1,16
1,25
3,53
2,33
14,117
2,42
6,88
4,70
5,77
0,11
1,18
3,46
8,97
3,55
2,35
10,103
4,63
6,90
4,72
13,114
0,4
15,120
0,13
1,20
3,48
3,57
2,37
4,65
6,92
4,74
0,6
3,50
2,30
9,100
3,59
11,106
6,85
4,67
7,93
0,8
16,123
12,110
3,52
14,116
1,27
4,60
6,87
4,69
2,44
7,95
0,1
5,79
0,10
3,45
12,112
3,54
14,118
1,29
4,62
6,89
4,71
13,113
0,3
5,81
0,12
3,47
3,56
