source,destination
61,162
24,88
45,129
7,35
10,52
41,122
44,127
62,163
68,176
31,102
2,11
52,143
15,69
48,136
12,61
8,39
69,177
25,89
32,103
7,37
42,123
3,15
22,83
55,150
29,98
4,23
39,117
13,65
46,132
1,8
49,137
67,173
18,76
8,41
36,112
20,79
53,146
11,55
0,0
3,17
56,151
63,166
43,126
27,93
60,160
16,72
8,43
26,91
70,180
33,106
10,49
54,147
11,57
17,73
0,2
3,19
23,86
5,25
51,141
40,120
58,156
61,161
24,87
30,100
9,44
10,51
14,67
47,134
6,29
21,82
65,170
4,20
68,175
31,101
38,116
1,5
59,157
2,13
28,96
9,46
45,130
6,31
66,171
29,97
35,110
4,22
13,64
1,7
19,77
52,144
15,70
18,75
8,40
36,111
25,90
9,48
11,54
3,16
22,84
63,165
43,125
50,140
13,66
1,9
16,71
34,107
67,174
8,42
70,179
57,154
20,80
3,18
7,34
23,85
41,121
0,4
58,155
64,168
2,10
5,27
27,94
30,99
48,135
37,114
12,60
65,169
6,28
21,81
7,36
10,53
55,149
44,128
62,164
2,12
28,95
46,131
9,45
12,62
69,178
14,68
32,104
6,30
35,109
4,21
7,38
42,124
53,145
13,63
1,6
59,158
2,14
39,118
60,159
49,138
9,47
6,32
33,105
66,172
11,56
0,1
50,139
56,152
19,78
5,24
40,119
57,153
26,92
7,33
10,50
47,133
54,148
11,58
17,74
0,3
64,167
5,26
38,115
34,108
51,142
37,113
12,59
