index,is_init,is_goal
0,False,False
1,True,False
2,False,True
3,False,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,False
9,False,True
10,False,False
11,False,False
12,False,False
13,True,False
14,False,False
15,False,True
16,False,False
17,False,False
18,True,False
19,False,False
20,False,True
21,False,False
22,False,False
23,False,False
24,False,False
25,True,False
26,False,True
27,False,False
28,False,False
29,False,False
30,False,False
31,True,False
32,False,True
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,True,False
39,False,False
40,False,False
41,False,False
42,True,False
43,False,False
44,False,False
45,False,False
46,False,False
47,False,False
48,True,False
49,False,False
50,False,False
51,False,False
52,True,False
53,False,False
