source,destination
6,82
10,98
5,65
3,22
3,31
2,11
4,39
4,48
6,75
6,84
7,92
5,67
3,15
3,24
3,33
1,8
4,41
4,50
6,77
5,60
5,69
0,0
3,17
3,26
4,34
12,102
4,43
4,52
5,53
5,62
5,71
0,2
3,19
3,28
4,36
4,45
10,97
5,55
5,64
3,21
3,30
1,5
4,38
2,13
4,47
8,93
5,57
6,86
5,66
3,23
1,7
4,40
11,100
6,79
5,59
6,88
5,68
3,16
3,25
12,101
1,9
9,96
6,72
6,81
5,61
6,90
5,70
3,18
0,4
4,35
2,10
6,74
5,54
6,83
5,63
7,91
3,32
2,12
4,49
6,76
5,56
6,85
1,6
2,14
8,94
4,42
4,51
11,99
6,78
5,58
6,87
0,1
3,27
4,44
9,95
6,80
6,89
0,3
3,20
3,29
4,37
4,46
6,73
