source,destination
0,5
8,82
3,40
1,15
6,66
4,48
1,24
7,74
10,91
2,32
0,7
9,83
3,42
1,17
6,68
4,50
1,26
7,76
2,34
5,60
0,0
0,9
9,85
3,44
6,70
1,19
4,52
2,36
5,62
0,2
3,37
1,21
4,54
10,88
2,29
11,96
5,55
6,65
1,14
4,47
1,23
7,73
10,90
2,31
5,57
1,16
1,25
7,75
10,92
2,33
5,59
0,11
8,79
1,18
9,87
11,93
6,72
2,35
5,61
0,4
0,13
8,81
1,20
3,39
2,28
11,95
5,63
0,6
3,41
10,89
6,67
2,30
4,49
11,97
5,56
0,8
9,84
3,43
6,69
4,51
1,27
5,58
7,77
0,1
0,10
8,78
9,86
3,45
6,71
4,53
0,3
0,12
8,80
3,38
6,64
4,46
11,94
1,22
