source,destination
32,101
8,46
21,80
10,52
42,121
22,81
11,60
0,5
5,28
39,115
28,94
46,130
49,135
12,61
18,74
35,108
10,54
19,75
4,23
5,30
1,8
16,70
26,89
33,104
9,49
17,71
0,0
3,17
6,34
23,84
4,25
5,32
40,118
1,10
24,85
30,98
14,65
47,132
11,57
0,2
3,19
6,36
31,99
38,114
8,45
45,128
10,51
11,59
29,95
3,21
6,38
46,129
15,68
2,13
18,73
36,109
25,88
22,82
4,22
7,39
43,123
13,64
1,7
16,69
2,15
34,105
9,48
20,78
3,16
6,33
23,83
41,119
4,24
7,41
1,9
27,92
30,97
48,133
37,112
9,50
21,79
3,18
6,35
4,26
7,43
38,113
44,126
0,4
1,11
5,27
28,93
8,44
45,127
14,66
32,102
6,37
35,107
10,53
42,122
2,12
5,29
39,116
25,87
49,136
12,62
33,103
29,96
10,55
13,63
1,6
19,76
2,14
5,31
40,117
36,110
9,47
20,77
26,90
47,131
7,40
43,124
11,56
17,72
0,1
27,91
34,106
37,111
24,86
41,120
7,42
11,58
44,125
0,3
3,20
31,100
15,67
48,134
