source,destination
12,68
15,85
0,5
3,31
17,94
5,37
13,72
1,15
16,86
8,48
11,62
14,79
0,7
6,41
4,32
5,39
13,74
1,17
2,25
16,88
8,50
10,56
0,0
11,64
0,9
6,43
4,34
1,19
15,82
2,27
16,90
10,58
0,2
3,28
7,44
1,12
1,21
9,53
12,70
14,76
3,30
7,46
13,71
1,14
1,23
9,55
11,61
14,78
6,40
13,73
1,16
2,24
16,87
8,49
14,80
6,42
4,33
0,11
13,75
1,18
17,91
2,26
12,67
15,84
10,60
0,4
4,35
1,20
17,93
5,36
9,52
12,69
7,45
0,6
1,13
17,95
5,38
9,54
14,77
7,47
11,63
0,8
15,81
16,89
8,51
10,57
0,1
11,65
0,10
12,66
15,83
10,59
0,3
3,29
17,92
1,22
