source,destination
2,39
10,107
2,48
7,99
3,77
0,5
3,86
5,92
1,15
2,32
2,41
3,70
2,50
3,79
0,7
1,8
2,25
2,34
2,43
11,110
3,72
0,0
3,81
4,89
1,10
2,27
2,36
3,65
2,45
3,74
0,2
3,83
13,115
1,12
12,113
2,20
8,100
2,29
3,58
2,38
10,106
3,67
2,47
3,76
3,85
13,117
1,14
2,22
8,102
2,31
3,60
2,40
10,108
3,69
2,49
3,78
6,95
3,87
2,24
3,53
2,33
9,103
3,62
2,42
11,109
3,71
3,80
4,88
1,9
2,17
2,26
3,55
2,35
9,105
3,64
11,111
3,73
3,82
7,98
4,90
0,4
1,11
5,91
2,19
2,28
3,57
2,37
3,66
3,75
13,116
0,6
1,13
5,93
2,21
8,101
2,30
3,59
3,68
6,94
2,51
2,23
3,52
3,61
6,96
2,44
0,1
2,16
12,112
3,54
9,104
3,63
2,46
7,97
0,3
3,84
2,18
12,114
3,56
