source,destination
1,31
6,91
2,39
4,73
2,48
7,99
0,5
0,14
1,24
1,33
2,41
2,50
0,7
0,16
1,26
1,35
2,43
2,52
0,0
0,9
5,87
1,19
1,28
1,37
3,65
2,45
0,2
4,82
5,89
1,21
1,30
3,58
2,38
3,67
2,47
6,93
4,75
4,84
1,23
1,32
3,60
2,40
3,69
2,49
6,95
4,77
1,22
0,18
1,25
3,62
2,42
4,70
4,79
7,96
0,11
3,55
3,64
4,72
4,81
7,98
0,4
0,13
1,20
3,57
3,66
6,92
4,74
4,83
7,100
0,6
0,15
3,59
1,34
3,68
6,94
4,76
2,51
4,85
0,8
5,86
0,17
1,27
3,61
1,36
2,44
4,78
2,53
0,1
0,10
5,88
3,54
1,29
3,63
4,71
2,46
4,80
7,97
0,3
0,12
5,90
3,56
