source,destination
21,80
7,35
0,5
3,22
22,99
5,28
22,108
14,49
11,44
4,23
22,101
5,30
12,45
1,8
18,58
19,59
0,0
6,34
22,94
4,25
22,103
5,32
1,10
17,55
20,72
0,2
3,19
21,89
22,96
4,27
20,65
10,42
20,74
21,82
3,21
21,91
22,98
2,13
8,38
20,67
11,43
20,76
21,84
15,52
1,7
18,57
2,15
9,39
20,69
21,77
6,33
21,86
13,48
4,24
16,53
1,9
22,105
2,17
20,62
20,71
21,79
3,18
21,88
4,26
0,4
1,11
22,107
20,64
17,56
20,73
21,81
21,90
7,36
22,100
2,12
5,29
8,37
14,50
20,66
20,75
21,83
21,92
15,51
1,6
22,93
22,102
2,14
5,31
12,46
20,68
21,85
13,47
19,60
0,1
22,95
22,104
2,16
20,61
9,40
20,70
21,78
10,41
21,87
0,3
3,20
16,54
22,97
22,106
20,63
