source,destination
24,97
30,110
9,63
0,5
11,69
31,111
3,40
38,126
1,15
8,57
0,7
11,71
29,107
3,33
6,50
4,41
1,17
15,80
2,25
18,85
36,121
25,100
8,59
0,0
0,9
22,94
3,35
6,52
4,43
13,76
1,19
16,81
2,27
34,117
20,90
0,2
23,95
41,131
3,37
7,53
1,12
27,104
2,29
5,46
30,109
37,124
9,62
21,91
11,68
7,55
38,125
1,14
2,22
28,105
2,31
5,48
12,72
14,78
32,114
6,49
35,119
10,65
1,16
2,24
39,128
25,99
12,74
33,115
29,108
6,51
10,67
13,75
1,18
19,88
2,26
40,129
36,122
20,89
26,102
0,4
1,11
17,84
1,20
3,39
27,103
34,118
2,28
5,45
37,123
24,98
9,61
41,132
0,6
7,54
11,70
1,13
3,32
31,112
2,21
5,47
2,30
15,79
14,77
32,113
8,58
21,92
10,64
0,8
7,56
22,93
3,34
2,23
4,42
39,127
28,106
12,73
18,86
8,60
0,1
10,66
35,120
0,10
3,36
19,87
4,44
16,82
26,101
33,116
0,3
17,83
23,96
3,38
40,130
