source,destination
1,31
7,81
2,39
2,48
5,74
0,5
0,14
12,98
1,24
6,75
10,91
1,33
2,41
2,50
0,7
0,16
1,26
6,77
1,35
2,43
2,52
0,0
0,9
1,19
1,28
2,36
3,65
2,45
5,71
0,2
1,21
1,30
7,80
3,58
2,38
2,47
5,73
12,97
8,84
1,23
10,90
1,32
7,82
3,60
2,40
2,49
4,68
1,22
8,86
1,25
10,92
3,62
2,42
4,70
0,11
1,18
9,87
11,93
3,55
3,64
0,4
0,13
1,20
9,89
11,95
3,57
2,37
3,66
0,6
0,15
8,83
3,59
6,76
1,34
4,67
2,51
0,8
0,17
8,85
1,27
3,61
6,78
4,69
2,44
2,53
0,1
0,10
3,54
1,29
3,63
7,79
2,46
5,72
0,3
0,12
12,96
9,88
11,94
3,56
