index,is_in_good_operators
0,False
1,True
2,True
3,False
4,False
5,True
6,True
7,False
8,False
9,True
10,True
11,False
12,False
13,True
14,True
15,False
16,False
17,True
18,True
19,False
20,False
21,False
22,True
23,True
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,True
34,False
35,True
36,False
37,True
38,False
39,True
40,False
41,False
42,False
43,True
44,False
45,True
46,False
47,False
48,False
49,True
50,False
51,False
52,False
53,False
54,False
55,True
56,True
57,True
58,False
59,False
60,False
61,False
62,False
63,True
64,True
65,True
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,True
74,False
75,True
76,False
77,False
78,False
79,False
80,False
81,True
82,False
83,True
84,False
85,False
86,False
87,False
88,True
89,True
90,True
91,True
92,False
93,True
94,True
95,True
96,True
97,True
98,False
99,False
100,True
101,True
102,True
103,True
