source,destination
2,39
8,119
2,48
3,77
2,57
0,5
3,86
11,133
3,95
6,112
1,15
4,103
2,32
2,41
3,70
2,50
8,121
3,79
10,127
0,7
3,88
3,97
1,8
4,105
2,25
2,34
2,43
3,72
2,52
0,0
9,122
3,81
10,129
3,90
3,99
1,10
7,115
2,27
2,36
3,65
2,45
3,74
2,54
0,2
9,124
3,83
11,130
3,92
3,101
1,12
7,117
2,20
2,29
2,38
3,67
2,47
8,118
12,134
3,76
2,56
3,85
11,132
3,94
6,111
1,14
4,102
2,22
2,31
3,60
2,40
3,69
2,49
8,120
12,136
3,78
3,87
6,113
4,104
2,24
2,33
3,62
2,42
3,71
3,80
3,89
1,9
7,114
2,17
2,26
5,107
2,35
3,64
3,73
9,123
3,82
0,4
1,11
7,116
2,19
2,28
5,109
2,37
3,66
3,75
9,125
6,110
2,58
0,6
10,126
1,13
3,96
2,21
2,30
3,59
3,68
12,135
2,51
10,128
3,98
2,23
3,61
12,137
2,44
2,53
0,1
3,91
2,16
3,100
5,106
3,63
2,46
2,55
0,3
3,84
11,131
3,93
2,18
5,108
