index,is_init,is_goal
0,False,False
1,False,True
2,True,False
3,False,False
4,False,False
5,False,False
6,True,False
7,False,False
8,False,True
9,False,False
10,False,False
11,False,False
12,False,True
13,True,False
14,False,False
15,False,False
16,False,False
17,False,False
18,False,False
19,True,False
20,False,True
21,False,False
22,False,False
23,False,False
24,True,False
25,False,True
26,False,False
27,False,False
28,False,False
29,False,False
30,False,False
31,False,True
32,True,False
33,False,False
34,False,False
35,False,False
36,False,False
37,True,False
38,False,False
39,False,False
40,False,False
41,True,False
42,True,False
43,False,False
44,False,False
45,False,False
46,False,False
47,False,False
48,True,False
49,False,False
50,False,False
51,False,False
52,False,False
53,True,False
54,False,False
55,False,False
56,False,False
57,True,False
58,False,False
59,False,False
