source,destination
1,31
1,40
7,90
2,48
2,57
0,5
5,83
0,14
9,99
1,24
1,33
1,42
7,92
3,70
2,50
2,59
0,7
0,16
12,109
1,26
8,96
1,35
10,102
7,94
3,72
2,52
0,0
2,61
0,9
1,28
8,98
1,37
10,104
2,45
3,74
2,54
0,2
5,80
1,30
1,39
11,105
3,67
2,47
2,56
4,75
5,82
1,23
1,32
9,101
11,107
3,69
2,49
6,86
4,77
5,84
0,18
1,25
8,95
3,71
6,88
4,79
2,63
0,11
0,20
8,97
10,103
3,73
0,4
2,65
0,13
3,66
1,41
7,91
2,58
0,6
0,15
12,108
9,100
11,106
1,34
3,68
6,85
1,43
4,76
7,93
2,51
2,60
0,8
0,17
12,110
1,27
1,36
6,87
2,44
4,78
2,53
0,1
2,62
0,10
0,19
1,29
1,38
6,89
2,46
2,55
0,3
2,64
0,12
5,81
0,21
1,22
