source,destination
12,68
25,96
8,55
25,105
20,84
0,5
3,22
27,141
19,82
4,30
5,37
26,124
26,133
25,98
25,107
10,63
17,78
3,24
6,41
4,32
26,117
1,8
26,126
24,92
25,100
9,58
14,72
25,109
0,0
27,136
3,26
6,43
26,119
1,10
26,128
15,73
25,93
8,52
25,102
9,60
25,111
0,2
22,87
11,66
4,27
26,121
13,69
1,12
27,150
26,130
2,20
18,80
25,95
8,54
25,104
20,83
9,62
3,21
4,29
7,46
26,114
27,143
26,123
27,152
26,132
16,76
25,97
8,56
25,106
3,23
6,40
23,90
4,31
7,48
26,116
1,7
27,145
26,125
27,154
2,15
26,134
25,99
9,57
14,71
21,86
3,25
6,42
27,138
7,50
26,118
1,9
27,147
26,127
2,17
5,34
12,67
9,59
6,44
25,113
0,4
26,120
27,140
1,11
19,81
26,129
27,149
2,19
5,36
9,61
4,28
7,45
17,77
0,6
26,122
27,142
1,13
27,151
16,75
5,38
24,91
6,39
23,89
25,108
27,135
7,47
10,64
26,115
27,144
27,153
2,14
8,51
21,85
25,101
25,110
0,1
7,49
27,137
11,65
27,146
27,155
2,16
5,33
15,74
18,79
25,94
8,53
25,103
25,112
0,3
22,88
27,139
27,148
2,18
5,35
13,70
26,131
