source,destination
1,31
6,82
4,64
2,39
5,74
0,5
0,14
3,49
9,99
1,24
4,57
6,84
2,32
4,66
2,41
5,76
0,7
1,17
1,26
4,59
2,34
7,85
2,43
5,69
0,0
5,78
0,9
3,44
1,19
1,28
4,61
2,36
7,87
5,71
0,2
1,21
8,91
1,30
2,38
5,73
1,23
8,93
3,51
2,40
5,75
1,16
1,25
3,53
2,33
2,42
5,68
5,77
0,11
1,18
3,46
9,96
3,55
2,35
6,81
4,63
5,70
7,89
0,4
0,13
1,20
8,90
3,48
9,98
2,37
4,56
6,83
4,65
0,6
0,15
8,92
3,50
4,58
4,67
0,8
8,94
3,52
1,27
4,60
7,86
0,1
5,79
0,10
3,45
9,95
3,54
1,29
6,80
4,62
7,88
5,72
0,3
0,12
3,47
9,97
1,22
