index,is_in_good_operators
0,True
1,True
2,True
3,False
4,True
5,False
6,False
7,False
8,False
9,True
10,True
11,True
12,True
13,True
14,False
15,False
16,False
17,True
18,False
19,False
20,False
21,False
22,False
23,False
24,True
25,False
26,True
27,False
28,True
29,False
30,False
31,True
32,False
33,False
34,False
35,False
36,False
37,False
38,True
39,True
40,False
41,True
42,False
43,False
44,False
45,False
46,False
47,True
48,False
49,True
50,False
51,False
52,False
53,True
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,True
70,True
71,False
72,False
73,True
74,False
75,False
76,False
77,True
78,False
79,False
80,True
81,False
82,False
83,True
84,False
85,True
86,False
87,False
88,True
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,True
