source,destination
7,72
7,81
6,48
2,11
5,28
12,98
7,65
7,74
10,91
7,83
13,99
3,15
6,41
4,23
6,50
1,8
7,58
7,67
7,76
13,101
0,0
3,17
6,34
6,43
6,52
7,60
7,69
7,78
0,2
3,19
6,36
6,45
5,25
6,54
7,62
7,71
7,80
6,38
4,20
6,47
12,97
1,5
6,56
8,84
2,13
7,64
7,73
10,90
7,82
6,31
6,40
4,22
6,49
1,7
7,57
8,86
7,66
7,75
10,92
3,16
6,33
6,42
4,24
6,51
1,9
7,59
7,68
9,87
11,93
3,18
6,35
6,44
0,4
2,10
5,27
7,61
9,89
11,95
6,37
6,46
2,12
5,29
6,30
13,100
6,39
4,21
1,6
8,85
2,14
7,77
6,32
0,1
6,53
7,70
7,79
0,3
5,26
12,96
6,55
9,88
7,63
11,94
