source,destination
4,55
7,81
10,98
2,39
5,65
0,5
12,107
1,15
3,49
6,75
1,24
4,57
2,32
7,83
10,100
2,41
5,67
0,7
3,42
9,92
12,109
1,17
1,26
6,77
4,59
2,34
7,85
5,60
0,0
0,9
3,44
12,111
6,70
1,19
4,52
7,78
2,36
11,103
5,62
0,2
1,21
8,91
4,54
2,29
7,80
10,97
2,38
11,105
5,64
1,14
1,23
2,31
7,82
10,99
2,40
5,66
1,22
1,16
1,25
9,94
2,33
10,101
5,68
0,11
1,18
8,88
3,46
9,96
6,72
2,35
11,102
5,61
0,4
0,13
1,20
8,90
3,48
2,28
6,74
2,37
4,56
11,104
5,63
0,6
12,108
3,50
2,30
6,76
4,58
11,106
7,84
0,8
3,43
9,93
12,110
6,69
4,51
1,27
7,86
0,1
0,10
8,87
3,45
9,95
6,71
4,53
7,79
0,3
0,12
8,89
3,47
6,73
