source,destination
1,31
4,64
12,132
6,91
8,110
2,39
7,99
5,74
0,5
11,124
5,83
0,14
3,49
13,136
1,24
1,33
6,84
4,66
8,112
2,41
7,101
10,118
5,76
0,7
11,126
0,16
1,26
1,35
2,43
9,113
10,120
0,0
5,78
0,9
1,19
1,28
4,61
2,36
2,45
9,115
10,122
0,2
5,80
13,133
1,21
1,30
3,58
2,38
8,109
2,47
9,117
6,93
5,73
11,123
5,82
13,135
1,23
1,32
3,51
8,111
2,40
6,86
4,68
6,95
5,75
11,125
1,22
7,103
13,137
1,25
3,53
2,42
12,129
6,88
4,70
5,77
7,96
7,105
0,11
1,18
3,55
4,63
9,114
12,131
6,90
7,98
7,107
0,4
0,13
1,20
3,48
3,57
2,37
8,108
4,65
9,116
6,92
7,100
0,6
0,15
13,134
3,50
3,59
1,34
6,85
4,67
6,94
7,102
10,119
0,8
11,127
0,17
3,52
1,27
4,60
12,128
6,87
4,69
2,44
7,104
0,1
10,121
5,79
0,10
3,54
1,29
4,62
12,130
6,89
4,71
2,46
7,97
5,72
0,3
7,106
5,81
0,12
3,56
