source,destination
1,31
4,64
2,39
4,73
2,48
7,99
0,5
5,83
0,14
1,24
1,33
8,103
4,66
2,41
7,101
0,7
5,85
0,16
1,26
1,35
8,105
2,43
0,0
5,78
0,9
5,87
1,19
1,28
2,36
2,45
0,2
5,80
5,89
1,21
1,30
3,58
2,38
9,108
2,47
6,93
4,75
5,82
1,23
1,32
3,51
8,102
3,60
2,40
9,110
2,49
4,68
6,95
4,77
1,22
5,84
1,25
3,53
8,104
3,62
2,42
4,70
0,11
1,18
3,55
8,106
4,72
7,98
0,4
0,13
1,20
5,91
3,57
2,37
9,107
4,65
6,92
4,74
7,100
0,6
0,15
3,50
3,59
9,109
1,34
4,67
6,94
4,76
0,8
5,86
0,17
3,52
1,27
3,61
9,111
4,69
6,96
2,44
0,1
5,79
0,10
5,88
3,54
1,29
3,63
4,71
2,46
7,97
0,3
5,81
0,12
5,90
3,56
