index,is_in_good_operators
0,True
1,False
2,False
3,False
4,False
5,False
6,False
7,True
8,False
9,True
10,False
11,False
12,True
13,False
14,True
15,True
16,True
17,True
18,True
19,True
20,False
21,False
22,True
23,True
24,True
25,False
26,True
27,True
28,True
29,True
30,True
31,True
32,False
33,False
34,True
35,True
36,True
37,False
38,True
39,True
40,True
41,True
42,True
43,True
44,False
45,False
46,True
47,True
48,True
49,False
50,True
51,True
52,True
53,True
54,True
55,True
56,False
57,False
58,True
59,True
60,True
61,True
62,True
63,False
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,True
95,False
96,False
97,False
98,True
99,False
100,False
101,False
102,True
103,False
104,False
105,False
106,True
107,False
108,False
109,False
110,True
111,False
112,True
113,False
114,False
115,False
116,True
117,False
118,False
119,False
120,True
121,False
122,False
123,False
124,True
125,False
126,False
127,False
128,True
129,False
130,False
131,False
132,False
133,False
134,False
135,True
136,False
137,False
138,False
139,True
140,False
141,False
142,False
143,True
144,False
145,False
146,False
147,True
148,False
149,False
150,False
151,True
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,True
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,False
195,True
196,False
197,True
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,True
221,False
222,False
223,False
224,True
225,False
226,False
227,False
228,True
229,False
230,False
231,False
232,True
233,False
234,False
235,False
236,True
237,False
238,False
239,False
240,False
241,True
242,False
243,False
244,False
245,True
246,False
247,False
248,False
249,True
250,False
251,False
252,False
253,True
254,False
255,False
256,False
257,True
258,False
259,False
260,False
261,False
262,True
263,False
264,False
265,False
266,True
267,False
268,False
269,False
270,True
271,False
272,False
273,False
274,True
275,False
276,False
277,False
278,True
279,False
280,False
281,False
282,False
283,False
284,False
285,False
286,False
287,False
288,False
289,False
290,False
291,False
292,False
293,True
294,False
295,False
296,False
297,False
298,False
299,False
300,False
301,False
302,False
303,False
304,False
305,False
306,False
307,False
308,False
309,False
310,False
311,False
312,False
313,False
314,False
315,False
316,False
317,False
318,False
319,False
320,False
321,False
322,True
323,False
324,True
325,False
326,False
327,False
